Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ns/call  ns/call  name    
                0.00    0.00       1/27          std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>::~allocator() [98]
                0.00    0.00       1/9           void std::_Destroy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>) [123]
                0.00    0.00       1/9           std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_deallocate(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, unsigned long) [120]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::hashtable(unsigned long, __gnu_cxx::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [203]
[221]    0.0    0.00    0.00       1         std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::vector(std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&) [221]
                0.00    0.00       1/1           std::_Vector_base<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_Vector_base(std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> const&) [213]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>) [224]
[222]    0.0    0.00    0.00       1         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::uninitialized_copy<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [222]
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __true_type) [226]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_a<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>) [225]
[223]    0.0    0.00    0.00       1         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::uninitialized_copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [223]
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_aux<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __true_type) [227]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&) [217]
[224]    0.0    0.00    0.00       1         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>) [224]
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::uninitialized_copy<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [222]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_allocate_and_copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [218]
[225]    0.0    0.00    0.00       1         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_a<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>) [225]
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::uninitialized_copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [223]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::uninitialized_copy<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [222]
[226]    0.0    0.00    0.00       1         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __true_type) [226]
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::copy<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [228]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::uninitialized_copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [223]
[227]    0.0    0.00    0.00       1         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_aux<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __true_type) [227]
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [229]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_aux<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __true_type) [226]
[228]    0.0    0.00    0.00       1         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::copy<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [228]
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy_normal<true, false>::copy_n<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [215]
-----------------------------------------------
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__uninitialized_copy_aux<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __true_type) [227]
[229]    0.0    0.00    0.00       1         __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::copy<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [229]
                0.00    0.00       1/1           __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy_normal<false, false>::copy_n<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**) [214]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> >::_M_fill_insert(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, unsigned long, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&) [217]
[230]    0.0    0.00    0.00       1         void std::fill<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&) [230]
                0.00    0.00       1/1           void std::__fill<true>::fill<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >* const&) [216]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

 [178] global constructors keyed to _ZN11commandexecC2Ev [203] __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::hashtable(unsigned long, __gnu_cxx::hash<std::string> const&, std::equal_to<std::string> const&, std::allocator<std::pair<std::string const, int> > const&) [215] __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >** std::__copy_normal<true, false>::copy_n<__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**>(__gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::__normal_iterator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**, std::vector<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*, std::allocator<__gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >*> > >, __gnu_cxx::_Hashtable_node<std::pair<std::string const, int> >**)
 [179] global constructors keyed to _ZN12comlineparseC2EiPPc [204] __gnu_cxx::hashtable<std::pair<std::string const, int>, std::string, __gnu_cxx::hash<std::string>, std::_Select1st<std::pair<std::string const, int> >, std::equal_to<std::string>, std::allocator<int> >::~hashtable() [108] __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > std::__copy_normal<true, true>::copy_n<__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > > >(__gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >, __gnu_cxx::__normal_iterator<datapoint**, std::vector<datapoint*, std::allocator<datapoint*> > >)
 [180] global constructors keyed to _ZN6myheapC2Ev [101] bool __gnu_cxx::operator==<datapoint* const*, std::vector<datapoint*, std::allocator<datapoint*> > >(__gnu_cxx::__normal_iterator<datapoint* const*, std::vector<datapoint*, std::allocator<datapoint*> > > const&, __gnu_cxx::__normal_iterator<datapoint* const*, std::vector<datapoint*, std::allocator<datapoint*> > > const&) [72] std::pair<std::string const, int>::pair(std::pair<std::string const, int> const&)
